center,left,right,steering,reverse,throttle,speed
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_45_563.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_45_563.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_45_563.jpg,0,1,0,30.19002
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_45_710.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_45_710.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_45_710.jpg,0,1,0,30.19001
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_45_844.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_45_844.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_45_844.jpg,0,1,0,30.36111
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_45_930.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_45_930.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_45_930.jpg,0,1,0,30.32108
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_099.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_099.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_099.jpg,0,1,0,30.54322
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_148.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_148.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_148.jpg,0,1,0,30.10201
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_233.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_233.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_233.jpg,0,1,0,30.18897
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_305.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_305.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_305.jpg,0,1,0,30.19041
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_376.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_376.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_376.jpg,0,1,0,30.19069
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_453.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_453.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_453.jpg,0,1,0,30.19052
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_524.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_524.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_524.jpg,0,1,0,30.19043
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_593.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_593.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_593.jpg,0,1,0,30.1903
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_667.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_667.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_667.jpg,0,1,0,30.19033
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_742.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_742.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_742.jpg,0,1,0,30.19073
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_822.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_822.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_822.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_900.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_900.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_900.jpg,-0.2,1,0,30.1798
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_46_975.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_46_975.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_46_975.jpg,0,0.776239,0,30.13062
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_051.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_051.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_051.jpg,0,0.5461,0,30.0715
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_123.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_123.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_123.jpg,0,0.329959,0,30.02862
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_196.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_196.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_196.jpg,0,0.111328,0,29.88602
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_275.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_275.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_275.jpg,0,0,0,29.66585
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_347.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_347.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_347.jpg,0,0,0,29.48669
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_417.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_417.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_417.jpg,0,0,0,29.24871
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_506.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_506.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_506.jpg,0,0,0,29.01268
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_573.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_573.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_573.jpg,-0.2,0,0,28.76064
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_707.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_707.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_707.jpg,0,0,0,28.34757
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_784.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_784.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_784.jpg,0,0,0,28.11657
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_919.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_919.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_919.jpg,-0.35,0,0,27.66022
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_47_994.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_47_994.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_47_994.jpg,0,0,0,27.42798
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_075.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_075.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_075.jpg,0,0,0,27.20515
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_152.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_152.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_152.jpg,0,0,0,26.98582
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_227.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_227.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_227.jpg,-0.15,0,0,26.81679
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_338.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_338.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_338.jpg,0,0,0,26.49254
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_455.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_455.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_455.jpg,-0.3,0,0,26.12848
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_566.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_566.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_566.jpg,0,0,0,25.85926
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_678.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_678.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_678.jpg,0,0,0,25.54676
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_755.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_755.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_755.jpg,-0.2,0,0,25.32701
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_833.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_833.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_833.jpg,0,0,0,25.1211
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_905.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_905.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_905.jpg,-0.15,0,0,24.96433
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_48_972.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_48_972.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_48_972.jpg,-0.35,0,0,24.70756
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_052.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_052.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_052.jpg,-0.5500001,0,0,24.37689
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_181.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_181.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_181.jpg,-0.8500001,0,0,23.74842
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_248.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_248.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_248.jpg,-1,0,0,23.38111
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_322.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_322.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_322.jpg,-1,0,0,22.94654
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_394.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_394.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_394.jpg,0,0,0,22.5828
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_481.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_481.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_481.jpg,0,0,0,22.30574
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_562.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_562.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_562.jpg,0,0,0,22.08635
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_649.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_649.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_649.jpg,0,0,0,22.01678
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_731.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_731.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_731.jpg,0,0,0,21.84007
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_812.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_812.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_812.jpg,0,0,0,21.66671
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_904.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_904.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_904.jpg,0,0,0,21.49218
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_49_976.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_49_976.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_49_976.jpg,0.2,0,0,21.30569
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_126.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_126.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_126.jpg,0.5500001,0,0,20.62383
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_263.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_263.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_263.jpg,0,0,0,20.55692
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_331.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_331.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_331.jpg,0,0,0,20.3936
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_406.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_406.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_406.jpg,0,0,0,19.93202
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_538.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_538.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_538.jpg,0,0,0,19.99359
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_608.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_608.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_608.jpg,-0.15,0,0,19.49935
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_678.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_678.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_678.jpg,-0.35,0,0,19.2916
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_810.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_810.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_810.jpg,0,0,0,19.39254
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_893.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_893.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_893.jpg,-0.2,0,0,19.23384
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_50_971.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_50_971.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_50_971.jpg,-0.4,0,0,19.00516
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_041.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_041.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_041.jpg,0,0,0,18.42574
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_171.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_171.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_171.jpg,0,0,0,18.6347
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_240.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_240.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_240.jpg,0,0.207672,0,18.19875
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_309.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_309.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_309.jpg,0,0.419961,0,18.47853
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_382.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_382.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_382.jpg,-0.15,0.6377851,0,19.11072
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_517.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_517.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_517.jpg,-0.5000001,1,0,20.06082
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_588.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_588.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_588.jpg,-0.6500001,1,0,20.6429
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_663.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_663.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_663.jpg,0,1,0,21.37272
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_731.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_731.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_731.jpg,0,1,0,22.15098
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_801.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_801.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_801.jpg,0,1,0,22.71271
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_873.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_873.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_873.jpg,0,1,0,23.50388
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_51_943.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_51_943.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_51_943.jpg,0,1,0,24.09654
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_015.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_015.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_015.jpg,0,1,0,24.87051
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_085.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_085.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_085.jpg,0,1,0,25.44819
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_155.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_155.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_155.jpg,-0.2,1,0,26.19573
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_224.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_224.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_224.jpg,-0.35,1,0,26.70822
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_292.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_292.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_292.jpg,-0.5500001,1,0,27.31272
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_361.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_361.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_361.jpg,-0.7,1,0,27.70756
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_433.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_433.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_433.jpg,-0.9000002,1,0,28.15379
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_502.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_502.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_502.jpg,0,1,0,28.64057
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_648.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_648.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_648.jpg,0,1,0,29.87831
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_715.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_715.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_715.jpg,-0.2,1,0,30.18512
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_52_863.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_52_863.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_52_863.jpg,-0.5500001,1,0,30.14302
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_003.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_003.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_003.jpg,0,1,0,30.18949
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_149.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_149.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_149.jpg,-0.2,1,0,30.18285
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_230.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_230.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_230.jpg,-0.45,1,0,30.1537
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_297.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_297.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_297.jpg,-0.6000001,1,0,30.1347
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_431.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_431.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_431.jpg,0,1,0,30.1896
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_501.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_501.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_501.jpg,0,1,0,30.19017
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_570.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_570.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_570.jpg,-0.2,1,0,30.18258
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_645.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_645.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_645.jpg,-0.35,1,0,30.16593
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_718.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_718.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_718.jpg,-0.5500001,1,0,30.14038
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_794.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_794.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_794.jpg,0,1,0,30.18623
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_870.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_870.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_870.jpg,0,1,0,30.18942
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_53_950.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_53_950.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_53_950.jpg,-0.2,1,0,30.18411
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_54_024.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_54_024.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_54_024.jpg,-0.35,1,0,30.16675
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_54_100.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_54_100.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_54_100.jpg,-0.5500001,1,0,30.14249
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_54_178.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_54_178.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_54_178.jpg,0,1,0,30.1862
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_54_255.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_54_255.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_54_255.jpg,0,1,0,30.18961
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_54_332.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_54_332.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_54_332.jpg,0,1,0,30.18974
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_26_54_415.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_26_54_415.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_26_54_415.jpg,0,1,0,30.19015
